filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
small1_nginx_c_360,nginx/1.4.6,52.38.64.194,612,36,0.577,1000,0,853000,612000,1732.53,20.779,0.577,1443.21,small1
small1_nginx_c_370,nginx/1.4.6,52.38.64.194,612,37,0.619,1000,0,853000,612000,1615.17,22.908,0.619,1345.45,small1
small1_nginx_c_380,nginx/1.4.6,52.38.64.194,612,38,0.738,1000,0,853000,612000,1355.22,28.040,0.738,1128.91,small1
small1_nginx_c_390,nginx/1.4.6,52.38.64.194,612,39,0.566,1000,0,853000,612000,1765.52,22.090,0.566,1470.69,small1
small1_nginx_c_40,nginx/1.4.6,52.38.64.194,612,4,2.066,1000,0,853000,612000,484.00,8.264,2.066,403.18,small1
small1_nginx_c_400,nginx/1.4.6,52.38.64.194,612,40,0.616,1000,0,853000,612000,1623.13,24.644,0.616,1352.08,small1
small1_nginx_c_410,nginx/1.4.6,52.38.64.194,612,41,0.864,1000,0,853000,612000,1157.99,35.406,0.864,964.61,small1
small1_nginx_c_420,nginx/1.4.6,52.38.64.194,612,42,2.264,1000,0,853000,612000,441.70,95.087,2.264,367.94,small1
small1_nginx_c_430,nginx/1.4.6,52.38.64.194,612,43,1.706,1000,0,853000,612000,586.15,73.360,1.706,488.27,small1
small1_nginx_c_440,nginx/1.4.6,52.38.64.194,612,44,1.156,1000,0,853000,612000,865.20,50.855,1.156,720.72,small1
small1_nginx_c_450,nginx/1.4.6,52.38.64.194,612,45,1.566,1000,0,853000,612000,638.42,70.487,1.566,531.81,small1
small1_nginx_c_460,nginx/1.4.6,52.38.64.194,612,46,1.663,1000,0,853000,612000,601.26,76.506,1.663,500.86,small1
small1_nginx_c_470,nginx/1.4.6,52.38.64.194,612,47,1.891,1000,0,853000,612000,528.78,88.884,1.891,440.47,small1
small1_nginx_c_480,nginx/1.4.6,52.38.64.194,612,48,2.174,1000,0,853000,612000,460.08,104.329,2.174,383.25,small1
small1_nginx_c_490,nginx/1.4.6,52.38.64.194,612,49,2.681,1000,0,853000,612000,373.00,131.368,2.681,310.71,small1
small1_nginx_c_50,nginx/1.4.6,52.38.64.194,612,5,2.434,1000,0,853000,612000,410.78,12.172,2.434,342.18,small1
small1_nginx_c_500,nginx/1.4.6,52.38.64.194,612,50,2.989,1000,0,853000,612000,334.57,149.447,2.989,278.70,small1
small1_nginx_c_510,nginx/1.4.6,52.38.64.194,612,51,2.834,1000,0,853000,612000,352.80,144.557,2.834,293.89,small1
small1_nginx_c_520,nginx/1.4.6,52.38.64.194,612,52,0.632,1000,0,853000,612000,1582.93,32.850,0.632,1318.59,small1
small1_nginx_c_530,nginx/1.4.6,52.38.64.194,612,53,0.647,1000,0,853000,612000,1544.98,34.305,0.647,1286.98,small1
small1_nginx_c_540,nginx/1.4.6,52.38.64.194,612,54,0.547,1000,0,853000,612000,1827.61,29.547,0.547,1522.41,small1
small1_nginx_c_550,nginx/1.4.6,52.38.64.194,612,55,0.548,1000,0,853000,612000,1825.76,30.124,0.548,1520.88,small1
