filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
nano_2676_nginx_c_230,nginx/1.4.6,52.39.167.138,612,23,0.552,1000,0,853000,612000,1810.36,12.705,0.552,1508.04,nano
nano_2676_nginx_c_240,nginx/1.4.6,52.39.167.138,612,24,0.557,1000,0,853000,612000,1796.31,13.361,0.557,1496.34,nano
nano_2676_nginx_c_250,nginx/1.4.6,52.39.167.138,612,25,0.558,1000,0,853000,612000,1793.35,13.940,0.558,1493.88,nano
nano_2676_nginx_c_260,nano
nano_2676_nginx_c_270,nginx/1.4.6,52.39.167.138,612,27,2.404,1000,0,853000,612000,416.02,64.900,2.404,346.55,nano
nano_2676_nginx_c_280,nginx/1.4.6,52.39.167.138,612,28,0.590,1000,0,853000,612000,1694.29,16.526,0.590,1411.36,nano
nano_2676_nginx_c_290,nginx/1.4.6,52.39.167.138,612,29,0.552,1000,0,853000,612000,1812.93,15.996,0.552,1510.19,nano
nano_2676_nginx_c_30,nginx/1.4.6,52.39.167.138,612,3,0.882,1000,0,853000,612000,1133.68,2.646,0.882,944.36,nano
nano_2676_nginx_c_300,nginx/1.4.6,52.39.167.138,612,30,0.556,1000,0,853000,612000,1799.27,16.673,0.556,1498.81,nano
nano_2676_nginx_c_310,nginx/1.4.6,52.39.167.138,612,31,0.542,1000,0,853000,612000,1845.04,16.802,0.542,1536.93,nano
nano_2676_nginx_c_320,nginx/1.4.6,52.39.167.138,612,32,0.545,1000,0,853000,612000,1833.38,17.454,0.545,1527.22,nano
nano_2676_nginx_c_330,nginx/1.4.6,52.39.167.138,612,33,0.549,1000,0,853000,612000,1822.08,18.111,0.549,1517.81,nano
nano_2676_nginx_c_340,nginx/1.4.6,52.39.167.138,612,34,0.582,1000,0,853000,612000,1718.53,19.784,0.582,1431.55,nano
nano_2676_nginx_c_350,nginx/1.4.6,52.39.167.138,612,35,0.542,1000,0,853000,612000,1844.89,18.971,0.542,1536.81,nano
nano_2676_nginx_c_360,nginx/1.4.6,52.39.167.138,612,36,0.542,1000,0,853000,612000,1844.52,19.517,0.542,1536.50,nano
nano_2676_nginx_c_370,nginx/1.4.6,52.39.167.138,612,37,0.557,1000,0,853000,612000,1796.17,20.599,0.557,1496.22,nano
nano_2676_nginx_c_380,nginx/1.4.6,52.39.167.138,612,38,0.530,1000,0,853000,612000,1885.42,20.155,0.530,1570.57,nano
nano_2676_nginx_c_390,nginx/1.4.6,52.39.167.138,612,39,0.532,1000,0,853000,612000,1878.74,20.759,0.532,1565.00,nano
nano_2676_nginx_c_40,nginx/1.4.6,52.39.167.138,612,4,0.721,1000,0,853000,612000,1387.93,2.882,0.721,1156.15,nano
nano_2676_nginx_c_400,nginx/1.4.6,52.39.167.138,612,40,0.536,1000,0,853000,612000,1864.85,21.449,0.536,1553.44,nano
nano_2676_nginx_c_410,nginx/1.4.6,52.39.167.138,612,41,0.573,1000,0,853000,612000,1744.93,23.497,0.573,1453.54,nano
nano_2676_nginx_c_420,nginx/1.4.6,52.39.167.138,612,42,0.532,1000,0,853000,612000,1881.21,22.326,0.532,1567.06,nano
nano_2676_nginx_c_430,nginx/1.4.6,52.39.167.138,612,43,0.543,1000,0,853000,612000,1840.24,23.367,0.543,1532.93,nano
nano_2676_nginx_c_440,nginx/1.4.6,52.39.167.138,612,44,0.542,1000,0,853000,612000,1845.55,23.841,0.542,1537.35,nano
nano_2676_nginx_c_450,nginx/1.4.6,52.39.167.138,612,45,0.573,1000,0,853000,612000,1744.75,25.792,0.573,1453.39,nano
nano_2676_nginx_c_460,nginx/1.4.6,52.39.167.138,612,46,0.558,1000,0,853000,612000,1791.86,25.672,0.558,1492.64,nano
nano_2676_nginx_c_470,nginx/1.4.6,52.39.167.138,612,47,0.549,1000,0,853000,612000,1821.45,25.804,0.549,1517.29,nano
nano_2676_nginx_c_480,nginx/1.4.6,52.39.167.138,612,48,0.551,1000,0,853000,612000,1813.77,26.464,0.551,1510.88,nano
nano_2676_nginx_c_490,nginx/1.4.6,52.39.167.138,612,49,0.547,1000,0,853000,612000,1828.66,26.796,0.547,1523.28,nano
nano_2676_nginx_c_50,nginx/1.4.6,52.39.167.138,612,5,0.659,1000,0,853000,612000,1517.00,3.296,0.659,1263.67,nano
nano_2676_nginx_c_500,nginx/1.4.6,52.39.167.138,612,50,0.528,1000,0,853000,612000,1893.38,26.408,0.528,1577.20,nano
nano_2676_nginx_c_510,nginx/1.4.6,52.39.167.138,612,51,0.536,1000,0,853000,612000,1863.94,27.361,0.536,1552.67,nano
nano_2676_nginx_c_520,nginx/1.4.6,52.39.167.138,612,52,0.529,1000,0,853000,612000,1889.11,27.526,0.529,1573.64,nano
nano_2676_nginx_c_530,nginx/1.4.6,52.39.167.138,612,53,0.603,1000,0,853000,612000,1657.64,31.973,0.603,1380.82,nano
nano_2676_nginx_c_540,nginx/1.4.6,52.39.167.138,612,54,1.040,1000,0,853000,612000,961.91,56.138,1.040,801.28,nano
nano_2676_nginx_c_550,nginx/1.4.6,52.39.167.138,612,55,0.553,1000,0,853000,612000,1809.83,30.390,0.553,1507.60,nano
nano_2676_nginx_c_560,nginx/1.4.6,52.39.167.138,612,56,0.546,1000,0,853000,612000,1831.25,30.580,0.546,1525.45,nano
nano_2676_nginx_c_570,nginx/1.4.6,52.39.167.138,612,57,0.615,1000,0,853000,612000,1625.90,35.058,0.615,1354.39,nano
nano_2676_nginx_c_580,nginx/1.4.6,52.39.167.138,612,58,0.528,1000,0,853000,612000,1895.70,30.596,0.528,1579.13,nano
nano_2676_nginx_c_590,nginx/1.4.6,52.39.167.138,612,59,0.525,1000,0,853000,612000,1903.90,30.989,0.525,1585.96,nano
nano_2676_nginx_c_60,nginx/1.4.6,52.39.167.138,612,6,0.642,1000,0,853000,612000,1557.82,3.852,0.642,1297.68,nano
nano_2676_nginx_c_600,nginx/1.4.6,52.39.167.138,612,60,0.525,1000,0,853000,612000,1905.76,31.483,0.525,1587.51,nano
nano_2676_nginx_c_610,nginx/1.4.6,52.39.167.138,612,61,0.513,1000,0,853000,612000,1947.51,31.322,0.513,1622.29,nano
nano_2676_nginx_c_620,nginx/1.4.6,52.39.167.138,612,62,0.521,1000,0,853000,612000,1919.10,32.307,0.521,1598.63,nano
nano_2676_nginx_c_630,nginx/1.4.6,52.39.167.138,612,63,0.529,1000,0,853000,612000,1890.19,33.330,0.529,1574.55,nano
nano_2676_nginx_c_640,nginx/1.4.6,52.39.167.138,612,64,0.524,1000,0,853000,612000,1907.53,33.551,0.524,1588.98,nano
nano_2676_nginx_c_650,nginx/1.4.6,52.39.167.138,612,65,0.511,1000,0,853000,612000,1957.12,33.212,0.511,1630.30,nano
nano_2676_nginx_c_660,nginx/1.4.6,52.39.167.138,612,66,0.512,1000,0,853000,612000,1953.35,33.788,0.512,1627.16,nano
